-0.052786,-0.68819,0.72361
0.029644,-0.86419,0.5023
0.3618,-0.26287,0.89443
0.48397,-0.71657,0.5023
0.44721,-0.52573,0.72361
0.6382,-0.26287,0.72361
0.83105,-0.23886,0.5023
0.95663,0.14762,0.25115
0.8618,0.42533,0.27639
0.68716,0.68172,-0.25115
0.80902,0.58779,0
0.8607,0.44286,-0.25115
0.67082,0.68819,0.27639
0.43601,0.86419,0.25115
0.15522,0.95542,0.25115
-0.1382,0.95106,0.27639
-0.43601,0.86419,-0.25115
-0.30902,0.95106,0
-0.15522,0.95542,-0.25115
-0.44721,0.85065,0.27639
-0.68716,0.68172,0.25115
-0.8607,0.44286,0.25115
-0.94721,0.16246,0.27639
-0.95663,-0.14762,-0.25115
-1,1.3723e-16,0
-0.95663,0.14762,-0.25115
-0.94721,-0.16246,0.27639
-0.8607,-0.44286,0.25115
-0.68716,-0.68172,0.25115
-0.44721,-0.85065,0.27639
-0.15522,-0.95542,-0.25115
-0.30902,-0.95106,0
-0.43601,-0.86419,-0.25115
-0.1382,-0.95106,0.27639
0.15522,-0.95542,0.25115
0.43601,-0.86419,0.25115
0.67082,-0.68819,0.27639
0.8607,-0.44286,-0.25115
0.80902,-0.58779,0
0.68716,-0.68172,-0.25115
0.8618,-0.42533,0.27639
0.95663,-0.14762,0.25115
0.81273,-0.29524,-0.5023
0.94721,-0.16246,-0.27639
0.94721,0.16246,-0.27639
0.81273,0.29524,-0.5023
1,0,0
0.53194,0.68172,-0.5023
0.44721,0.85065,-0.27639
0.1382,0.95106,-0.27639
-0.029644,0.86419,-0.5023
0.30902,0.95106,0
-0.48397,0.71657,-0.5023
-0.67082,0.68819,-0.27639
-0.8618,0.42533,-0.27639
-0.83105,0.23886,-0.5023
-0.80902,0.58779,0
-0.83105,-0.23886,-0.5023
-0.8618,-0.42533,-0.27639
-0.67082,-0.68819,-0.27639
-0.48397,-0.71657,-0.5023
-0.80902,-0.58779,0
-0.029644,-0.86419,-0.5023
0.1382,-0.95106,-0.27639
0.44721,-0.85065,-0.27639
0.53194,-0.68172,-0.5023
0.30902,-0.95106,0
0.20318,0.14762,-0.96795
0.44721,0,-0.89443
0.20318,-0.14762,-0.96795
0.67082,0.16246,-0.72361
0.60955,0.44286,-0.65751
0.60955,-0.44286,-0.65751
0.67082,-0.16246,-0.72361
-0.077609,0.23886,-0.96795
0.1382,0.42533,-0.89443
0.052786,0.68819,-0.72361
-0.23283,0.71657,-0.65751
0.3618,0.58779,-0.72361
-0.25115,3.0757e-17,-0.96795
-0.3618,0.26287,-0.89443
-0.6382,0.26287,-0.72361
-0.75344,9.227e-17,-0.65751
-0.44721,0.52573,-0.72361
-0.077609,-0.23886,-0.96795
-0.3618,-0.26287,-0.89443
-0.44721,-0.52573,-0.72361
-0.23283,-0.71657,-0.65751
-0.6382,-0.26287,-0.72361
0.1382,-0.42533,-0.89443
0.3618,-0.58779,-0.72361
0.052786,-0.68819,-0.72361
0.11925,0,0.99286
0.1662,0.12075,0.97867
0.036849,0.11341,0.99286
0.45138,0.12973,0.88285
0.30717,0.12652,0.94321
0.38967,0,0.92095
0.12042,0.3706,0.92095
0.21525,0.25304,0.94321
0.26287,0.3892,0.88285
0.87157,0.11341,0.47698
0.80102,0.12075,0.58633
0.83472,0,0.55068
0.67209,0.3892,0.62994
0.74737,0.25304,0.61434
0.76987,0.3706,0.51957
0.64946,0,0.7604
0.70626,0.12652,0.69656
0.58779,0.12973,0.79855
0.25794,0.79386,0.55068
0.36237,0.7245,0.58633
0.37719,0.79386,0.47698
0.30502,0.51893,0.79855
0.33857,0.6326,0.69656
0.20069,0.61767,0.7604
0.59037,0.61767,0.51957
0.4716,0.6326,0.61434
0.57783,0.51893,0.62994
0.50673,0.2664,0.81991
0.55001,0.39961,0.73335
0.40995,0.39961,0.81991
-0.063482,0.19538,0.97867
-0.096471,0.070091,0.99286
0.016101,0.46937,0.88285
-0.025407,0.33123,0.94321
-0.31525,0.22904,0.92095
-0.17414,0.28291,0.94321
-0.28892,0.37027,0.88285
0.16147,0.86395,0.47698
0.13269,0.79913,0.58633
-0.16246,0.75946,0.62994
-0.0097044,0.78898,0.61434
-0.11456,0.84672,0.51957
0.097919,0.71079,0.69656
0.058253,0.59911,0.79855
-0.6753,0.49063,0.55068
-0.57707,0.56852,0.58633
-0.63845,0.60404,0.47698
-0.39927,0.45045,0.79855
-0.49701,0.51749,0.69656
-0.52542,0.38174,0.7604
-0.40501,0.75234,0.51957
-0.4559,0.644,0.61434
-0.31497,0.70991,0.62994
-0.096777,0.56425,0.81991
-0.21009,0.64658,0.73335
-0.25337,0.51338,0.81991
-0.20543,3.1519e-17,0.97867
-0.096471,-0.070091,0.99286
-0.44143,0.16036,0.88285
-0.32287,0.078193,0.94321
-0.31525,-0.22904,0.92095
-0.32287,-0.078193,0.94321
-0.44143,-0.16036,0.88285
-0.77177,0.42054,0.47698
-0.71902,0.37314,0.58633
-0.7725,0.080179,0.62994
-0.75337,0.23458,0.61434
-0.84068,0.1527,0.51957
-0.64574,0.31277,0.69656
-0.55178,0.24054,0.79855
-0.6753,-0.49063,0.55068
-0.71902,-0.37314,0.58633
-0.77177,-0.42054,0.47698
-0.55178,-0.24054,0.79855
-0.64574,-0.31277,0.69656
-0.52542,-0.38174,0.7604
-0.84068,-0.1527,0.51957
-0.75337,-0.23458,0.61434
-0.7725,-0.080179,0.62994
-0.56654,0.082324,0.81991
-0.67985,1.0431e-16,0.73335
-0.56654,-0.082324,0.81991
-0.063482,-0.19538,0.97867
0.036849,-0.11341,0.99286
-0.28892,-0.37027,0.88285
-0.17414,-0.28291,0.94321
0.12042,-0.3706,0.92095
-0.025407,-0.33123,0.94321
0.016101,-0.46937,0.88285
-0.63845,-0.60404,0.47698
-0.57707,-0.56852,0.58633
-0.31497,-0.70991,0.62994
-0.4559,-0.644,0.61434
-0.40501,-0.75234,0.51957
-0.49701,-0.51749,0.69656
-0.39927,-0.45045,0.79855
0.25794,-0.79386,0.55068
0.13269,-0.79913,0.58633
0.16147,-0.86395,0.47698
0.058253,-0.59911,0.79855
0.097919,-0.71079,0.69656
0.20069,-0.61767,0.7604
-0.11456,-0.84672,0.51957
-0.0097044,-0.78898,0.61434
-0.16246,-0.75946,0.62994
-0.25337,-0.51338,0.81991
-0.21009,-0.64658,0.73335
-0.096777,-0.56425,0.81991
0.1662,-0.12075,0.97867
0.26287,-0.3892,0.88285
0.21525,-0.25304,0.94321
0.30717,-0.12652,0.94321
0.45138,-0.12973,0.88285
0.37719,-0.79386,0.47698
0.36237,-0.7245,0.58633
0.57783,-0.51893,0.62994
0.4716,-0.6326,0.61434
0.59037,-0.61767,0.51957
0.33857,-0.6326,0.69656
0.30502,-0.51893,0.79855
0.80102,-0.12075,0.58633
0.87157,-0.11341,0.47698
0.58779,-0.12973,0.79855
0.70626,-0.12652,0.69656
0.76987,-0.3706,0.51957
0.74737,-0.25304,0.61434
0.67209,-0.3892,0.62994
0.40995,-0.39961,0.81991
0.55001,-0.39961,0.73335
0.50673,-0.2664,0.81991
0.93119,0.070091,0.35774
0.90374,0.19538,0.38089
0.91885,0.37027,0.13641
0.92151,0.28291,0.26606
0.96471,0.22904,0.12989
0.85499,0.33123,0.39909
0.78245,0.46937,0.40922
0.71215,0.60404,-0.35774
0.7825,0.56852,-0.25393
0.79455,0.49063,-0.35774
0.70429,0.70991,0
0.75337,0.644,-0.13303
0.64584,0.75234,-0.12989
0.9151,0.38174,-0.12989
0.84529,0.51749,-0.13303
0.8928,0.45045,0
0.46509,0.79913,0.38089
0.35441,0.86395,0.35774
0.68819,0.59911,0.40922
0.57923,0.71079,0.39909
0.51595,0.84672,0.12989
0.55382,0.78898,0.26606
0.63609,0.75946,0.13641
0.84666,0.51338,0.14006
0.74988,0.64658,0.14006
0.77663,0.56425,0.28011
0.22109,0.90727,0.35774
0.093455,0.91988,0.38089
-0.068204,0.9883,0.13641
0.015702,0.96383,0.26606
0.080277,0.98827,0.12989
-0.050813,0.9155,0.39909
-0.20461,0.8892,0.40922
-0.35441,0.86395,-0.35774
-0.29889,0.91988,-0.25393
-0.22109,0.90727,-0.35774
-0.45753,0.8892,0
-0.37968,0.9155,-0.13303
-0.51595,0.84672,-0.12989
-0.080277,0.98827,-0.12989
-0.23095,0.96383,-0.13303
-0.15251,0.9883,0
-0.6163,0.68927,0.38089
-0.71215,0.60404,0.35774
-0.35712,0.83964,0.40922
-0.49701,0.77052,0.39909
-0.64584,0.75234,0.12989
-0.57923,0.77052,0.26606
-0.52573,0.83964,0.13641
-0.22662,0.96386,0.14006
-0.38321,0.91298,0.14006
-0.29665,0.91298,0.28011
-0.79455,0.49063,0.35774
-0.84598,0.37314,0.38089
-0.96101,0.24054,0.13641
-0.9118,0.31277,0.26606
-0.9151,0.38174,0.12989
-0.8864,0.23458,0.39909
-0.9089,0.080179,0.40922
-0.93119,-0.070091,-0.35774
-0.96722,1.2608e-16,-0.25393
-0.93119,0.070091,-0.35774
-0.98706,-0.16036,0
-0.98802,-0.078193,-0.13303
-0.96471,-0.22904,-0.12989
-0.96471,0.22904,-0.12989
-0.98802,0.078193,-0.13303
-0.98706,0.16036,0
-0.84598,-0.37314,0.38089
-0.79455,-0.49063,0.35774
-0.9089,-0.080179,0.40922
-0.8864,-0.23458,0.39909
-0.9151,-0.38174,0.12989
-0.9118,-0.31277,0.26606
-0.96101,-0.24054,0.13641
-0.98672,0.082324,0.14006
-0.98672,-0.082324,0.14006
-0.95997,1.3908e-16,0.28011
-0.71215,-0.60404,0.35774
-0.6163,-0.68927,0.38089
-0.52573,-0.83964,0.13641
-0.57923,-0.77052,0.26606
-0.64584,-0.75234,0.12989
-0.49701,-0.77052,0.39909
-0.35712,-0.83964,0.40922
-0.22109,-0.90727,-0.35774
-0.29889,-0.91988,-0.25393
-0.35441,-0.86395,-0.35774
-0.15251,-0.9883,0
-0.23095,-0.96383,-0.13303
-0.080277,-0.98827,-0.12989
-0.51595,-0.84672,-0.12989
-0.37968,-0.9155,-0.13303
-0.45753,-0.8892,0
0.093455,-0.91988,0.38089
0.22109,-0.90727,0.35774
-0.20461,-0.8892,0.40922
-0.050813,-0.9155,0.39909
0.080277,-0.98827,0.12989
0.015702,-0.96383,0.26606
-0.068204,-0.9883,0.13641
-0.38321,-0.91298,0.14006
-0.22662,-0.96386,0.14006
-0.29665,-0.91298,0.28011
0.35441,-0.86395,0.35774
0.46509,-0.79913,0.38089
0.63609,-0.75946,0.13641
0.55382,-0.78898,0.26606
0.51595,-0.84672,0.12989
0.57923,-0.71079,0.39909
0.68819,-0.59911,0.40922
0.79455,-0.49063,-0.35774
0.7825,-0.56852,-0.25393
0.71215,-0.60404,-0.35774
0.8928,-0.45045,0
0.84529,-0.51749,-0.13303
0.9151,-0.38174,-0.12989
0.64584,-0.75234,-0.12989
0.75337,-0.644,-0.13303
0.70429,-0.70991,0
0.90374,-0.19538,0.38089
0.93119,-0.070091,0.35774
0.78245,-0.46937,0.40922
0.85499,-0.33123,0.39909
0.96471,-0.22904,0.12989
0.92151,-0.28291,0.26606
0.91885,-0.37027,0.13641
0.74988,-0.64658,0.14006
0.84666,-0.51338,0.14006
0.77663,-0.56425,0.28011
0.77177,-0.42054,-0.47698
0.84598,-0.37314,-0.38089
0.9089,-0.080179,-0.40922
0.8864,-0.23458,-0.39909
0.84068,-0.1527,-0.51957
0.9118,-0.31277,-0.26606
0.96101,-0.24054,-0.13641
0.84598,0.37314,-0.38089
0.77177,0.42054,-0.47698
0.96101,0.24054,-0.13641
0.9118,0.31277,-0.26606
0.84068,0.1527,-0.51957
0.8864,0.23458,-0.39909
0.9089,0.080179,-0.40922
0.96722,0,0.25393
0.98706,-0.16036,0
0.98802,-0.078193,0.13303
0.98802,0.078193,0.13303
0.98706,0.16036,0
0.95997,0,-0.28011
0.98672,0.082324,-0.14006
0.98672,-0.082324,-0.14006
0.63845,0.60404,-0.47698
0.6163,0.68927,-0.38089
0.35712,0.83964,-0.40922
0.49701,0.77052,-0.39909
0.40501,0.75234,-0.51957
0.57923,0.77052,-0.26606
0.52573,0.83964,-0.13641
-0.093455,0.91988,-0.38089
-0.16147,0.86395,-0.47698
0.068204,0.9883,-0.13641
-0.015702,0.96383,-0.26606
0.11456,0.84672,-0.51957
0.050813,0.9155,-0.39909
0.20461,0.8892,-0.40922
0.29889,0.91988,0.25393
0.45753,0.8892,0
0.37968,0.9155,0.13303
0.23095,0.96383,0.13303
0.15251,0.9883,0
0.29665,0.91298,-0.28011
0.22662,0.96386,-0.14006
0.38321,0.91298,-0.14006
-0.37719,0.79386,-0.47698
-0.46509,0.79913,-0.38089
-0.68819,0.59911,-0.40922
-0.57923,0.71079,-0.39909
-0.59037,0.61767,-0.51957
-0.55382,0.78898,-0.26606
-0.63609,0.75946,-0.13641
-0.90374,0.19538,-0.38089
-0.87157,0.11341,-0.47698
-0.91885,0.37027,-0.13641
-0.92151,0.28291,-0.26606
-0.76987,0.3706,-0.51957
-0.85499,0.33123,-0.39909
-0.78245,0.46937,-0.40922
-0.7825,0.56852,0.25393
-0.70429,0.70991,0
-0.75337,0.644,0.13303
-0.84529,0.51749,0.13303
-0.8928,0.45045,0
-0.77663,0.56425,-0.28011
-0.84666,0.51338,-0.14006
-0.74988,0.64658,-0.14006
-0.87157,-0.11341,-0.47698
-0.90374,-0.19538,-0.38089
-0.78245,-0.46937,-0.40922
-0.85499,-0.33123,-0.39909
-0.76987,-0.3706,-0.51957
-0.92151,-0.28291,-0.26606
-0.91885,-0.37027,-0.13641
-0.46509,-0.79913,-0.38089
-0.37719,-0.79386,-0.47698
-0.63609,-0.75946,-0.13641
-0.55382,-0.78898,-0.26606
-0.59037,-0.61767,-0.51957
-0.57923,-0.71079,-0.39909
-0.68819,-0.59911,-0.40922
-0.7825,-0.56852,0.25393
-0.8928,-0.45045,0
-0.84529,-0.51749,0.13303
-0.75337,-0.644,0.13303
-0.70429,-0.70991,0
-0.77663,-0.56425,-0.28011
-0.74988,-0.64658,-0.14006
-0.84666,-0.51338,-0.14006
-0.16147,-0.86395,-0.47698
-0.093455,-0.91988,-0.38089
0.20461,-0.8892,-0.40922
0.050813,-0.9155,-0.39909
0.11456,-0.84672,-0.51957
-0.015702,-0.96383,-0.26606
0.068204,-0.9883,-0.13641
0.6163,-0.68927,-0.38089
0.63845,-0.60404,-0.47698
0.52573,-0.83964,-0.13641
0.57923,-0.77052,-0.26606
0.40501,-0.75234,-0.51957
0.49701,-0.77052,-0.39909
0.35712,-0.83964,-0.40922
0.29889,-0.91988,0.25393
0.15251,-0.9883,0
0.23095,-0.96383,0.13303
0.37968,-0.9155,0.13303
0.45753,-0.8892,0
0.29665,-0.91298,-0.28011
0.38321,-0.91298,-0.14006
0.22662,-0.96386,-0.14006
0.096471,0.070091,-0.99286
0.20543,0,-0.97867
0.096471,-0.070091,-0.99286
0.44143,0.16036,-0.88285
0.32287,0.078193,-0.94321
0.31525,0.22904,-0.92095
0.31525,-0.22904,-0.92095
0.32287,-0.078193,-0.94321
0.44143,-0.16036,-0.88285
0.71902,0.37314,-0.58633
0.6753,0.49063,-0.55068
0.7725,0.080179,-0.62994
0.75337,0.23458,-0.61434
0.52542,0.38174,-0.7604
0.64574,0.31277,-0.69656
0.55178,0.24054,-0.79855
0.6753,-0.49063,-0.55068
0.71902,-0.37314,-0.58633
0.55178,-0.24054,-0.79855
0.64574,-0.31277,-0.69656
0.52542,-0.38174,-0.7604
0.75337,-0.23458,-0.61434
0.7725,-0.080179,-0.62994
0.56654,0.082324,-0.81991
0.67985,0,-0.73335
0.56654,-0.082324,-0.81991
-0.036849,0.11341,-0.99286
0.063482,0.19538,-0.97867
-0.016101,0.46937,-0.88285
0.025407,0.33123,-0.94321
-0.12042,0.3706,-0.92095
0.17414,0.28291,-0.94321
0.28892,0.37027,-0.88285
-0.13269,0.79913,-0.58633
-0.25794,0.79386,-0.55068
0.16246,0.75946,-0.62994
0.0097044,0.78898,-0.61434
-0.20069,0.61767,-0.7604
-0.097919,0.71079,-0.69656
-0.058253,0.59911,-0.79855
0.57707,0.56852,-0.58633
0.39927,0.45045,-0.79855
0.49701,0.51749,-0.69656
0.4559,0.644,-0.61434
0.31497,0.70991,-0.62994
0.096777,0.56425,-0.81991
0.21009,0.64658,-0.73335
0.25337,0.51338,-0.81991
-0.11925,1.4603e-17,-0.99286
-0.1662,0.12075,-0.97867
-0.45138,0.12973,-0.88285
-0.30717,0.12652,-0.94321
-0.38967,4.7721e-17,-0.92095
-0.21525,0.25304,-0.94321
-0.26287,0.3892,-0.88285
-0.80102,0.12075,-0.58633
-0.83472,1.0222e-16,-0.55068
-0.67209,0.3892,-0.62994
-0.74737,0.25304,-0.61434
-0.64946,7.9536e-17,-0.7604
-0.70626,0.12652,-0.69656
-0.58779,0.12973,-0.79855
-0.36237,0.7245,-0.58633
-0.30502,0.51893,-0.79855
-0.33857,0.6326,-0.69656
-0.4716,0.6326,-0.61434
-0.57783,0.51893,-0.62994
-0.50673,0.2664,-0.81991
-0.55001,0.39961,-0.73335
-0.40995,0.39961,-0.81991
-0.036849,-0.11341,-0.99286
-0.1662,-0.12075,-0.97867
-0.26287,-0.3892,-0.88285
-0.21525,-0.25304,-0.94321
-0.12042,-0.3706,-0.92095
-0.30717,-0.12652,-0.94321
-0.45138,-0.12973,-0.88285
-0.36237,-0.7245,-0.58633
-0.25794,-0.79386,-0.55068
-0.57783,-0.51893,-0.62994
-0.4716,-0.6326,-0.61434
-0.20069,-0.61767,-0.7604
-0.33857,-0.6326,-0.69656
-0.30502,-0.51893,-0.79855
-0.80102,-0.12075,-0.58633
-0.58779,-0.12973,-0.79855
-0.70626,-0.12652,-0.69656
-0.74737,-0.25304,-0.61434
-0.67209,-0.3892,-0.62994
-0.40995,-0.39961,-0.81991
-0.55001,-0.39961,-0.73335
-0.50673,-0.2664,-0.81991
0.063482,-0.19538,-0.97867
0.28892,-0.37027,-0.88285
0.17414,-0.28291,-0.94321
0.025407,-0.33123,-0.94321
-0.016101,-0.46937,-0.88285
0.57707,-0.56852,-0.58633
0.31497,-0.70991,-0.62994
0.4559,-0.644,-0.61434
0.49701,-0.51749,-0.69656
0.39927,-0.45045,-0.79855
-0.13269,-0.79913,-0.58633
-0.058253,-0.59911,-0.79855
-0.097919,-0.71079,-0.69656
0.0097044,-0.78898,-0.61434
0.16246,-0.75946,-0.62994
0.25337,-0.51338,-0.81991
0.21009,-0.64658,-0.73335
0.096777,-0.56425,-0.81991
